Longitude,Latitude,Value
37.908729,55.695939,109864
37.838849,55.69904,168678
37.892409,55.7153,153010
38.009921,55.748319,89610
37.933,55.794838,83511
37.198106,55.657089,96133
37.451236,55.892327,161462
37.495706,55.937409,123274
37.12328,55.862026,90454
37.481738,55.421246,90920
37.158362,55.535963,108769
37.238127,55.83357,132432
36.854891,55.739143,63093
37.477113,55.574891,166411
36.966268,56.193013,65944
37.027231,56.21691,52414
38.430517,55.798597,68506
38.421431,55.810072,38570
38.995571,55.816616,52222
38.675194,55.78307,43768
38.92176,55.790553,35344
38.882694,55.796943,32927
38.614733,55.780369,54356
39.038398,55.390349,36672
38.965171,55.814869,49487
37.900644,56.089566,82533
37.579433,55.455983,82364
38.760938,55.084243,79253
39.06541,55.350432,64630
37.5548,55.442198,82927
37.497476,55.853343,177546
37.660251,55.755935,341233
37.71577,55.805889,239868
38.193519,55.581347,75641
37.61274,55.860105,168429
37.550024,55.845142,208897
37.585516,55.89139,286184
37.819435,55.801028,153448
37.42407,55.858833,211004
37.600494,55.793451,183357
37.452611,55.806263,204259
37.757945,55.820835,187500
37.763811,55.828913,189921
37.427064,55.735911,210776
37.55544,55.605296,174756
37.469743,55.703144,166720
37.562398,55.688044,204613
37.576418,55.660418,200000
37.520968,55.66172,238253
37.534911,55.728391,257500
37.790296,55.706334,181077
37.619539,55.717232,236769
37.666426,55.827324,188822
37.778832,55.756584,174688
37.815199,55.694462,166152
37.655416,55.575836,129167
37.726337,55.682294,213970
37.844317,56.005155,102727
37.981616,55.803627,83675
38.035996,55.958403,95316
38.055868,55.904946,67235
38.151238,55.897302,65625
37.99338,55.931294,80580
37.578528,55.810713,223130
37.607026,55.797458,244444
37.584351,55.7914,212698
37.656896,55.789408,172325
37.537679,55.434237,98529
37.671493,55.743636,268093
37.666471,55.740697,263576
37.620462,55.716274,189745
37.537541,55.423413,100406
37.91152,55.66428,89831
37.912226,55.664946,113968
37.340429,55.64812,165316
37.974521,55.788072,103330
37.143084,55.976943,98901
37.427086,55.883075,117111
37.315863,55.833748,119149
37.336165,55.950975,74125
37.459886,55.150391,76422
37.926382,55.750348,100000
37.645033,55.508565,73740
38.103399,55.612829,84365
37.724909,55.540112,121833
37.570749,55.727486,622697
38.045675,55.863113,47543
38.14222,56.115791,71429
38.535324,55.996073,31242
39.023115,55.377909,18367
39.05886,55.381104,41667
38.766139,55.084751,58602
38.776234,55.889103,40145
38.700496,55.323097,53327
39.001084,55.820566,51859
38.446041,55.867032,59049
38.9592,55.809555,62944
38.67207,55.771373,57259
38.41203,55.844738,56349
37.127865,55.840323,97318
38.001016,55.663647,100104
36.99581,55.805938,125000
37.641639,55.530962,109714
37.889425,55.586548,79744
37.537348,55.894049,155556
37.739717,55.614535,166845
37.810852,55.81322,172792
37.813556,55.801858,205313
37.774353,55.80153,209375
37.733052,55.780416,209871
37.579121,55.764144,432432
37.436327,55.72209,207143
37.434319,55.71934,176562
37.7706,55.747929,178621
37.490134,55.743455,286573
37.505945,55.706518,313131
37.504905,55.692925,253755
37.641707,55.850951,250443
37.655614,55.889993,179408
37.648636,55.89216,171418
37.544457,55.642884,208889
37.522827,55.654245,170714
37.568323,55.724442,300000
37.610777,55.646029,204082
37.80967,55.713338,160834
37.759062,55.744987,173333
37.814722,55.721856,175005
37.537152,55.686682,304167
37.756132,55.674072,158140
37.772533,55.680011,185000
37.742092,55.608778,188043
37.874235,56.003664,71324
38.050477,55.953018,83204
37.386187,55.721056,183666
37.924938,56.077457,66794
37.765743,55.924683,112116
37.907741,55.96558,89747
37.903883,55.972308,78188
37.692969,55.553881,88776
37.888674,55.693654,147334
37.882205,55.681641,110843
37.814834,55.964574,87500
38.135037,55.590501,55263
37.510203,55.53831,147222
37.59322,55.764425,1449372
37.535749,55.539368,156644
37.53192,55.537813,155132
37.964093,55.819317,97059
37.973809,55.921586,59375
37.591197,55.74,443377
37.859338,56.010263,101167
37.542234,55.381724,81373
37.502942,55.530753,151405
37.652194,55.737238,426122
37.222663,55.638394,120109
37.948373,55.75494,78161
37.473474,55.976327,70776
37.1477,55.840676,98507
37.516067,55.933831,163855
37.182527,55.8366,101333
37.673538,55.719283,245419
37.526983,55.880115,170015
37.396745,55.770706,375384
37.653123,55.877529,187099
37.48506,55.159876,65176
36.828699,55.715804,75023
36.828858,55.715184,86050
36.86594,55.723624,55263
37.996733,55.91637,95171
37.160007,55.535191,91617
37.280677,55.900098,86275
37.358339,55.603224,161969
36.919562,55.499279,95476
37.480692,55.870227,205629
36.977182,56.185867,63547
36.98061,56.1885,101192
38.459699,55.869947,50558
38.763992,55.093684,63470
38.792387,55.080928,59286
38.80397,55.081503,90000
38.490359,55.800816,77071
38.7455,55.274391,41994
38.585538,55.863832,40881
38.437538,55.856484,70902
38.782861,55.873059,41176
37.462404,55.897637,171104
37.505571,55.808467,246534
37.836414,55.279626,78835
37.439413,56.01387,141250
38.407497,55.837218,58733
37.535692,55.473364,98224
37.758577,55.609266,173243
37.720314,55.598836,199381
37.577655,55.899987,189798
37.774397,55.660538,178462
37.814051,55.8239,146032
37.560183,55.878347,148294
37.772105,55.797823,155063
37.450994,55.848203,222279
37.457837,55.814349,193182
37.467112,55.806336,234765
37.593045,55.612892,200000
37.400452,55.718607,164407
37.431772,55.849315,198709
37.68181,55.877595,197222
37.677362,55.893116,172839
37.761082,55.680696,178049
37.834231,55.761474,149984
37.613167,55.788914,243055
37.678746,55.577371,129960
37.794201,55.635401,154430
37.522695,55.726756,324174
37.813737,55.914722,111483
37.817384,55.927641,117076
37.765042,55.423073,94539
37.719876,55.551496,128948
38.207616,55.861193,58081
37.904215,55.578608,92986
38.08428,55.624222,78723
38.091632,55.601328,92831
37.688849,55.512964,102372
37.907687,55.721574,158234
37.60051,55.787093,265534
37.492117,55.425512,87792
37.403808,55.796461,201613
37.530466,55.547581,154545
37.570693,55.550787,153596
37.511947,55.540162,156349
37.594092,55.750085,558096
38.0683,55.946407,71833
37.906918,55.589496,100946
37.898456,55.67981,87219
37.541508,55.379407,70000
37.338658,55.646748,179198
37.846139,55.686036,204799
37.343011,55.63937,167553
37.363807,55.706449,123214
37.292434,55.831159,124789
37.529352,55.318132,60931
37.567076,55.473012,119452
37.158079,55.536488,97836
37.588541,55.527306,127102
37.280461,55.898975,99435
38.389688,55.931822,50000
38.393213,55.840003,50000
39.060662,55.378388,48611
39.059895,55.370258,49234
38.671399,55.766256,48727
38.72692,55.33769,43900
38.957875,55.716893,43131
38.967035,55.808944,49464
38.997667,55.812329,46212
37.635067,55.568219,97957
37.495499,55.819294,233468
37.46299,55.787711,250000
37.827157,55.80935,139344
37.469229,55.804332,167808
37.716869,55.764936,170047
37.73389,55.699514,172182
37.418586,55.732654,172059
37.392102,55.720349,177789
37.666322,55.790123,197260
37.556943,55.671386,227273
37.621195,55.820574,225000
37.642196,55.871801,185440
37.62058,55.873594,162766
37.608707,55.662558,296842
37.560802,55.664029,241552
37.693818,55.886993,149000
37.539364,55.639785,265625
37.55861,55.723977,273152
37.529943,55.672121,235069
37.581718,55.740231,307439
37.563878,55.809451,158750
37.576935,55.826219,192157
37.841669,55.923443,107590
37.660365,55.618843,193122
37.426485,55.721278,257841
37.64999,55.591215,112969
37.770867,55.439281,105390
37.742389,55.451034,100000
37.889332,55.678756,140500
37.668259,55.767296,442982
37.636063,55.785381,296465
38.190975,55.839479,67740
38.140734,55.582822,77041
37.50024,55.487489,115079
37.540685,55.544126,162712
37.586273,55.709901,322828
37.568134,55.564398,191329
37.570531,55.746038,501641
37.903765,55.976721,95768
37.748147,55.440205,104765
37.856023,55.683742,191455
37.846337,55.700651,139134
37.240869,56.04,72806
37.666312,55.541364,80645
37.246522,55.77166,149187
37.453217,55.899157,111704
37.450323,55.89063,121117
37.341782,55.821803,143902
38.121073,56.100347,55682
37.983067,55.657925,101178
37.085841,55.546617,97470
37.460826,55.146697,87276
37.918191,55.70082,152825
37.583712,55.529823,121596
37.374704,56.076326,87979
36.981372,56.186174,69231
37.955744,55.113854,62248
38.918806,55.630626,30769
38.838374,55.045355,57983
39.059539,55.378953,42085
38.764363,55.088618,60690
38.769072,55.087398,66287
39.065312,55.363864,57393
38.709262,55.335763,36000
38.724369,55.340829,43605
38.613829,55.782547,48837
38.217137,55.715825,58324
38.954846,55.717959,29708
37.497918,55.541727,156921
36.849797,55.733095,90939
37.372531,56.076239,71801
37.886346,55.927849,102535
37.776642,55.917593,120267
37.622691,55.772809,645545
37.701909,55.60703,176471
37.485704,55.780869,219048
37.81132,55.816241,185062
37.807825,55.803542,176563
37.728256,55.764934,164286
37.714873,55.806726,189234
37.620197,55.799657,244383
37.540271,55.680579,218013
37.723177,55.817184,176524
37.596446,55.768331,404827
37.608655,55.644186,219531
37.655155,55.891297,210832
37.697688,55.877091,172867
37.648151,55.824801,250000
37.771879,55.725739,162963
37.596886,55.746268,531267
37.661432,55.830849,206944
37.71396,55.770392,180000
37.773267,55.757564,151817
37.775923,55.755694,139881
37.777039,55.762028,186663
37.822538,55.756737,201351
37.66878,55.6389,188289
37.718126,55.679604,198333
37.401177,55.718727,147887
37.658971,55.892005,200000
37.751322,55.911908,133333
37.41516,55.806985,201027
37.852496,55.917069,99937
37.856618,55.740071,143210
37.748562,55.676238,156542
37.563829,55.722669,252386
37.5939,55.761822,526847
37.527138,55.547177,154983
38.010011,55.92594,79236
38.176988,55.565821,52224
37.556515,55.76826,311566
37.8716,55.663132,114308
37.850673,55.92846,99127
37.536795,55.434815,95846
37.857493,55.688211,162544
37.541478,55.76137,192547
37.909496,55.696985,103276
37.153093,55.985736,138723
37.69846,55.901751,128925
37.856926,55.75334,128751
37.299884,55.687745,150794
37.384869,55.842878,168568
37.591737,55.321418,52128
38.373811,56.012075,74510
39.06706,55.37211,41050
38.768656,55.077543,54839
39.056916,55.381736,54917
38.244374,55.560985,56364
38.753977,55.405298,33568
39.060102,55.366059,45787
38.451928,55.743877,45123
38.968594,55.80757,53149
38.989276,55.818843,58994
37.590735,55.804029,225133
37.509271,55.872489,176341
37.592188,55.828967,175725
37.548138,55.802473,192494
37.715348,55.65452,161577
37.766087,55.655463,159377
37.558466,55.880831,149986
37.531501,55.871062,191751
37.61535,55.634456,198595
37.449596,55.827201,176705
37.656226,55.850569,189325
37.6002,55.635964,221268
37.547989,55.687452,264260
37.614565,55.666137,202122
37.607915,55.627282,207528
37.600246,55.609497,184744
37.447356,55.676065,190459
37.537501,55.731621,238248
37.752366,55.672906,134150
37.968862,55.792255,77057
37.403442,55.75576,249423
37.673327,55.70901,176875
37.919435,55.962383,99182
37.861924,55.924775,105323
37.880562,55.680395,146341
37.878448,55.744803,145737
37.978424,56.043791,58000
37.780412,55.704333,365854
37.514529,55.426219,99404
37.534116,55.54567,150617
37.567795,55.508654,173933
37.413247,55.647693,176463
37.407741,55.65754,172222
37.164068,55.983486,123028
37.43024,55.879909,140385
37.471922,56.026577,108940
37.015267,55.639903,88805
37.442711,55.890008,174955
37.417742,55.884125,124845
37.390367,55.890505,187234
37.442739,55.895366,127907
37.287938,55.670425,132353
37.297525,55.687761,130435
37.45983,55.167966,66012
36.861258,55.906553,94663
37.486723,55.148565,95115
37.665316,55.60381,168904
37.904226,56.102186,83078
37.50083,55.738597,279661
38.046865,55.906536,71931
37.978012,55.946937,82605
37.947391,55.750276,97261
37.442238,55.958641,139852
37.143381,55.825993,75500
37.471257,55.694492,240360
37.001722,56.179452,62222
37.763213,55.057924,51435
38.921301,55.589592,42618
38.097896,55.029184,52851
38.778944,55.09872,65323
39.076635,55.369234,64356
38.436242,55.810248,70009
39.030912,55.395082,32955
38.461368,55.799469,43378
38.974222,55.800921,57022
38.888867,55.793554,28571
38.421058,55.772758,60886
38.007226,55.697037,84078
37.149967,55.966988,149551
37.446924,55.844002,207588
37.490347,55.864866,183662
37.711085,55.809843,172509
37.541771,55.882625,164139
37.476203,55.849782,230970
37.739061,55.78526,150700
37.572058,55.777856,209774
37.576357,55.829482,192054
37.622066,55.603319,158526
37.45679,55.719622,195897
37.50335,55.737769,228559
37.482761,55.711049,167949
37.489477,55.712224,235494
37.722321,55.816336,158585
37.591025,55.685775,171356
37.711282,55.868402,153116
37.715718,55.875812,139286
37.601533,55.633329,198909
37.505944,55.815839,258060
37.739104,55.702324,189406
37.472651,55.657891,215687
37.686412,55.686819,237288
37.720473,55.67921,146892
37.655719,55.582286,142931
37.675012,55.587698,138390
37.970361,55.798846,102083
38.051537,55.902121,53065
37.99792,55.914458,74438
37.413288,55.803646,358827
37.661891,55.837308,171875
37.880474,55.688421,89194
37.566912,55.406808,99496
37.658326,55.75978,277121
37.64092,55.73171,231520
37.333473,55.600377,160811
37.65449,55.760297,536122
37.529495,55.544609,154472
37.532761,55.538533,150538
37.590164,55.740067,434873
37.966462,55.605579,95073
37.405047,55.908615,118826
37.461355,56.009765,112292
37.342777,55.65024,152731
37.733236,55.980594,97583
37.561186,55.409015,108770
36.873953,55.908932,85873
37.379395,55.590976,154563
38.208467,55.575893,98605
37.485774,55.572494,176503
37.912737,55.343525,80392
37.123753,55.841857,113108
37.27031,55.835802,134314
37.75521,55.503239,70253
37.984001,55.605275,92678
36.995439,56.178535,71054
38.717121,55.338278,45091
38.736854,55.265617,38889
38.652561,55.31453,50514
38.77671,55.873445,48902
37.260458,55.942301,107582
37.393457,55.518958,107018
37.882435,55.929771,69718
37.103226,55.609936,85420
37.885639,55.928435,107424
37.514998,55.840744,214786
37.487834,55.869361,232906
37.501345,55.862759,169172
37.757218,55.608756,180076
37.516954,55.851864,168889
37.73363,55.650527,171570
37.574055,55.795103,180435
37.496188,55.778608,228168
37.816159,55.829048,159351
37.479529,55.769602,249881
37.493485,55.871755,182852
37.767911,55.828056,179867
37.745544,55.703903,158571
37.458953,55.716219,246997
37.492393,55.736697,240741
37.648039,55.847873,205263
37.637898,55.808531,277461
37.659277,55.819302,218740
37.576807,55.678894,208019
37.762018,55.697186,169294
37.810141,55.727591,172727
37.835394,55.75727,163847
37.569135,55.818191,239974
37.660578,55.67872,210582
37.525811,55.7158,637813
37.754735,55.921609,106281
37.843872,55.90638,87432
37.845516,55.92262,113452
37.972473,55.824413,106061
37.964129,55.831347,99939
37.860688,55.759253,152689
37.396113,55.809605,199690
37.977859,55.921392,76705
37.655189,55.786366,263132
38.089218,55.600711,117273
37.997312,55.645376,119688
37.611597,55.471919,80831
37.470824,55.413077,96710
37.578218,55.746052,363373
37.577462,55.741116,1245400
37.594254,55.7563,1552382
37.603711,55.760135,1111111
37.717334,55.554453,91331
37.553247,55.759918,181818
37.978847,55.659448,94913
37.771271,55.428554,92819
37.341208,55.639413,154516
37.359776,55.640122,164345
37.29139,55.948129,99388
38.029132,55.626141,84127
37.045329,55.596097,113269
37.516613,55.968526,101807
37.423083,55.888545,115831
37.305391,55.955329,101882
37.579643,55.607873,173077
37.4607,55.154843,78074
37.468829,55.152543,72299
37.327799,55.706875,115038
37.856472,55.66013,123820
37.47696,55.418118,92771
37.903726,55.688087,116141
37.746609,55.924044,101381
37.312086,55.876483,178922
38.379377,56.009046,76408
38.102011,55.031149,54508
38.288144,55.838803,28916
38.778617,55.891118,52242
38.794806,55.871893,39970
37.911754,55.684657,99566
36.992214,55.804166,122831
37.738799,55.728176,191812
37.526793,55.751304,294379
37.93735,55.652863,505556
37.948842,55.623749,115800
37.738412,55.812141,215085
37.49471,55.868838,193846
37.756945,55.616465,170109
37.71091,55.651247,147326
37.579261,55.899935,195754
37.582859,55.881292,189467
37.715227,55.653173,135758
37.574545,55.874683,145330
37.827922,55.821235,155849
37.789464,55.810838,230731
37.816631,55.804246,173559
37.769426,55.826312,157143
37.720961,55.817065,152402
37.609292,55.856031,200000
37.5882,55.777109,679324
37.58167,55.612506,175800
37.496684,55.665768,210714
37.674975,55.869499,210282
37.770991,55.698943,243846
37.790109,55.717304,135385
37.742257,55.702808,198691
37.652774,55.671099,190344
37.816531,55.916215,103125
37.407967,55.715231,174499
37.83537,56.008276,96770
37.800125,56.004235,80633
37.429475,55.729742,210526
38.052937,55.957022,69231
37.683463,55.634328,186190
37.726708,55.900856,135213
37.7206,55.924169,114883
37.882723,55.920327,101282
37.64562,55.77958,483839
38.070237,55.606498,105714
38.134828,55.600466,84984
37.536744,55.801184,294876
37.585337,55.562737,201904
37.57824,55.750816,367925
37.577586,55.749872,1220838
37.564797,55.760233,327941
37.826839,55.913782,135816
37.857911,55.91528,95183
37.850962,55.685813,172209
37.553413,55.432108,101960
37.423789,55.88383,140721
37.374585,55.818075,158217
37.493913,55.8701,208357
37.637953,55.764663,374699
37.851404,55.927576,112903
37.525118,55.316911,84671
37.838585,55.326127,59836
37.300307,55.494239,135733
37.674918,55.877211,180938
38.001615,55.740057,100624
38.758129,55.074872,78647
38.448815,55.867641,72014
39.057411,55.365911,43878
38.758194,55.251461,29630
37.359558,55.881345,139312
37.725983,55.626569,164524
37.5275,55.962195,128836
37.328454,55.950313,114588
37.509464,55.550553,155026
37.615059,55.855953,184722
37.710487,55.652175,174834
37.76933,55.805703,164444
37.44922,55.785724,199637
37.434072,55.853047,162981
37.572879,55.786741,162025
37.731106,55.761788,159136
37.714302,55.749896,192985
37.596237,55.865384,165982
37.401545,55.736741,214361
37.610305,55.637502,186275
37.511625,55.712384,234921
37.470218,55.828008,1186550
37.591968,55.685301,267640
37.632183,55.868114,196563
37.568113,55.650827,187085
37.650843,55.875548,211765
37.581206,55.64586,185185
37.465878,55.819963,489249
37.509521,55.631103,200000
37.527913,55.66077,214616
37.570627,55.663248,172869
37.576126,55.671672,190958
37.807838,55.755491,143804
37.56465,55.680334,282301
37.828946,55.708224,157482
37.410678,55.715799,158766
37.972866,55.790927,91990
38.037079,55.963499,54683
38.056761,55.950249,71455
37.866934,55.762611,135435
37.875183,55.750354,147970
37.519044,55.800707,282255
37.908935,55.665532,102132
37.595341,55.788706,272093
37.898473,55.581401,86315
38.206349,55.591,81766
37.559877,55.781769,311943
37.619576,55.71573,200000
37.53992,55.543792,211250
37.515165,55.535314,127778
37.931148,55.970165,95783
37.857253,55.682239,199850
37.858615,55.690039,169113
37.428087,55.664977,148548
37.668611,55.726016,174954
37.444374,55.529559,122635
37.388251,55.650131,217216
37.255692,55.688626,124419
37.959511,55.75032,100000
37.331875,55.951862,115556
37.404494,55.908972,129630
37.296633,55.832015,100000
37.507888,55.536683,198979
37.521158,55.66715,228281
37.718282,55.820702,194265
37.867071,55.690273,127425
37.482161,55.146473,94794
36.851551,55.732873,108889
37.791157,55.930098,127856
37.494742,55.545633,170026
37.719651,55.535329,94721
36.950496,56.171257,58611
38.782966,55.139956,38750
38.438373,55.46035,67086
38.438539,55.794169,49792
38.780059,55.883037,48967
38.31094,55.540964,64244
38.433154,55.854162,60294
38.657326,55.322919,71438
38.978711,55.814394,59559
38.434308,55.8096,67622
38.758105,55.249829,45455
37.737296,55.43283,89216
37.588214,55.519488,122299
37.269688,55.883842,118115
37.72677,55.919384,130949
37.451738,55.59027,156864
37.64396,55.533786,106050
37.430868,55.737108,242563
37.95996,55.699447,149653
37.47541,55.863613,216667
37.484936,55.849076,177305
37.529266,55.832207,188446
37.61322,55.802241,189437
37.556352,55.777074,281285
37.441669,55.715873,270408
37.477568,55.718783,583069
37.679999,55.862359,143016
37.579669,55.827445,211442
37.814735,55.747757,186486
37.822956,55.773838,166558
37.745868,55.672506,124654
37.73136,55.687877,151415
37.764169,55.679782,179348
37.742603,55.67075,146619
37.678444,55.63319,193939
37.455395,55.702729,184648
37.647676,55.622978,210000
37.841415,56.009386,89971
37.902644,55.691047,234387
37.864737,55.924055,112475
37.57734,55.784768,260562
37.489499,55.738132,209805
37.644185,55.775847,289487
37.862273,55.647365,132147
37.868477,55.663672,122479
37.758956,55.678019,183333
37.393954,55.796179,195313
37.617691,55.728286,242455
37.589554,55.776605,426572
37.403063,55.656209,168636
37.149889,55.987143,124260
37.514015,55.941222,121667
37.362245,55.881345,116463
37.262185,55.683377,117786
37.288586,55.679311,111111
37.467163,55.732082,272768
36.967189,55.612345,76316
37.881011,55.753419,153596
38.039722,55.623721,98139
37.960462,55.742867,103957
36.970286,56.187682,77585
38.287548,55.834999,53488
38.439707,55.783363,55672
38.64875,55.310403,47062
38.654631,55.309016,42143
39.01305,55.390618,25373
38.773147,55.0831,78783
38.749763,55.27629,48177
38.96012,55.79883,48767
38.958779,55.800529,48438
38.431094,55.85317,71893
38.459058,55.796092,48387
38.846369,55.052395,55556
38.442304,55.781785,55189
38.008445,55.697189,88542
37.685642,55.745368,243878
37.49954,55.971596,74046
37.736363,55.776142,206154
37.620271,55.863643,188136
37.738805,55.610376,188889
37.808668,55.817666,168056
37.559701,55.886966,165789
37.726985,55.81152,195710
37.590378,55.871415,187113
37.796622,55.748457,200000
37.713638,55.788577,208824
37.459453,55.702966,186000
37.587946,55.653275,189286
37.633917,55.896243,159333
37.517255,55.655992,235392
37.779049,55.715622,178949
37.553643,55.663035,247796
37.826168,55.715387,146811
37.834652,55.766279,190690
37.779892,55.761671,197143
37.829826,55.780884,155801
37.798995,55.750162,196875
37.565535,55.681062,275456
37.664887,55.592667,158572
37.781719,55.914494,111753
37.674801,55.892461,162546
37.858801,55.747198,155306
37.651539,55.89114,188235
37.924215,56.080055,76713
37.962534,55.924385,72487
37.991293,55.907686,76557
37.570282,55.825615,195513
37.843624,55.933548,107101
37.923284,55.667278,114688
37.879119,55.682388,110692
37.672874,55.766084,241198
37.998941,55.623626,80560
37.559993,55.787297,258295
37.445234,55.759735,393580
37.657142,55.757203,333928
37.581947,55.57631,191945
37.593677,55.764148,1165588
37.594835,55.764535,509729
37.602462,55.755907,355556
37.50191,56.098551,85392
38.132064,55.592858,217775
37.933762,55.799368,104318
37.396846,55.898642,172123
37.411887,55.895638,132130
37.282406,55.674248,137511
37.310524,55.813411,99206
37.258087,55.841143,110307
37.724356,55.595513,155357
37.914883,55.687113,116759
37.915465,55.691117,103596
37.440802,55.569203,150265
37.766864,55.925044,116964
37.244634,55.77001,153150
37.872407,55.922019,121997
36.920099,55.495747,68182
37.507713,55.755439,275861
36.977759,56.187039,93160
38.436519,55.809204,71429
38.456427,55.774614,47717
38.643408,55.313151,45974
39.030666,55.39316,38750
38.746713,55.272664,45675
38.960634,55.734312,46154
38.428883,55.767904,77436
38.445641,55.785193,61754
37.493752,55.840523,243482
37.493611,55.547252,179167
37.258672,55.941243,118002
37.886894,55.917472,124076
37.739645,55.971331,94819
37.28451,55.662556,130856
37.759939,55.808538,148485
39.091405,55.359997,45349
37.537658,55.842001,176497
37.497993,55.776457,219512
37.591916,55.87006,189000
37.45607,55.803615,219269
37.409116,55.812345,188684
37.551697,55.776623,217308
37.658127,55.792649,198307
37.620689,55.815743,219444
37.597717,55.676964,166279
37.517871,55.633125,237500
37.604747,55.632876,158621
37.786976,55.701195,159091
37.513714,55.671424,284750
37.605245,55.594086,204792
37.753486,55.671856,175741
37.73529,55.904479,113856
37.864642,56.008768,90066
37.931114,55.79877,109238
37.418413,55.734165,235010
38.025645,55.750191,97306
37.866249,55.763678,133251
37.722292,55.920173,130343
37.958714,55.969927,68331
37.763579,55.423337,95062
37.751585,55.437855,99319
37.853723,55.627386,131818
37.661597,55.783876,271486
38.009095,55.628065,98750
38.21358,55.590831,84783
37.853872,55.737886,185776
37.534305,55.413466,69575
37.676136,55.748235,220295
37.677329,55.746441,282246
37.491242,55.789295,267825
37.594888,55.739386,720339
37.842762,56.01111,138095
37.657224,55.733412,297177
37.212536,55.635445,131965
37.83709,55.416085,83607
38.016009,55.742334,108621
37.163282,55.59885,112481
37.474348,56.021073,81481
37.449365,55.897893,136639
37.180528,55.679943,92614
37.35526,55.850304,205317
37.294855,55.837383,110167
37.464846,55.143323,67952
37.751925,55.615121,161509
37.239001,55.83361,140560
38.281545,55.418296,65707
38.721795,55.07969,37158
38.800683,55.075518,42500
38.775287,55.073323,55682
38.800941,55.078958,58157
39.028746,55.38827,30556
38.974976,55.817762,48114
38.74198,55.268396,41278
38.437389,55.874867,73155
38.665414,55.769198,51540
38.223428,55.717047,58319
37.601652,55.588183,256261
37.393811,55.68502,185000
37.618464,55.89827,185556
37.490042,55.86848,161364
37.753689,55.623552,182291
37.516639,55.818253,223111
37.612951,55.888918,170811
37.490625,55.799906,214286
37.783027,55.791969,173443
37.418869,55.849723,216811
37.47088,55.804398,239111
37.528623,55.871536,186842
37.715592,55.749249,196386
37.713194,55.756892,224659
37.391088,55.719992,166153
37.492051,55.84349,235789
37.638239,55.786179,255975
37.624417,55.815577,204535
37.71184,55.820388,197697
37.681044,55.879671,165974
37.590316,55.609712,165116
37.712103,55.878589,166482
37.541179,55.634933,142222
37.648469,55.822508,193911
37.662839,55.831148,204944
37.821757,55.721168,197293
37.812797,55.719284,143455
37.669325,55.581064,162342
37.852434,55.920163,110210
37.668319,55.57669,155173
37.604613,55.676355,221795
37.977364,55.750408,101667
38.076789,55.760475,79137
37.708697,55.883201,128748
37.907239,55.977338,75972
37.984047,55.661691,106715
37.704424,55.909647,126847
37.849804,55.988697,83750
37.672783,55.76259,276817
37.547417,55.411935,90485
37.487789,55.792787,399948
37.610978,55.716432,410256
37.57856,55.717428,519582
37.534331,55.547352,163269
37.961975,55.568219,90395
37.857033,55.666114,132774
37.883805,55.679458,111078
37.151718,55.973018,135019
38.076204,55.604367,91892
38.016378,55.742192,103125
37.522976,55.945771,117479
37.476472,56.025585,108140
37.478101,56.021238,91108
37.43475,55.884733,120853
37.410439,55.646445,166829
37.347845,55.851344,184615
37.119388,55.857062,97222
37.378685,56.065148,71129
37.891573,55.704875,134848
37.097557,55.98465,98855
37.448305,55.886573,145403
37.968077,55.760643,75348
36.983572,55.619852,91174
36.856178,55.758185,93750
37.400039,55.894762,189633
37.491298,55.417613,97461
37.926264,55.832758,101502
37.929304,55.8849,57778
37.723569,55.536894,112500
37.605321,55.978053,116556
38.106356,55.10605,42246
38.091397,55.024572,44849
38.447442,55.855435,54194
38.778693,55.076596,56863
38.662273,55.767765,60308
38.792108,55.881868,26966
38.450982,55.778097,57096
38.741598,55.269242,36438
38.981098,55.786278,27045
38.748533,55.058662,72885
38.656093,55.308141,48611
37.678198,55.861538,196098
37.584301,55.891695,218474
37.731024,55.606944,157698
37.4883,55.86756,169900
37.717359,55.651634,156001
37.722183,55.796609,209851
37.42251,55.859879,169085
37.559297,55.867465,194008
37.571695,55.770356,316022
37.770386,55.740402,187500
37.782391,55.746719,187799
37.568652,55.757398,298966
37.534332,55.640906,194452
37.606772,55.619461,189006
37.615446,55.706198,227620
37.770536,55.725971,148945
37.529322,55.676326,244620
37.804749,55.759737,219390
37.831326,55.768018,174198
37.764194,55.70792,183721
37.486427,55.686328,285302
37.746517,55.659999,210248
37.653659,55.672033,168042
37.729455,55.691341,201282
37.73044,55.907605,118453
37.413967,55.717473,212428
37.966861,55.74724,127476
37.871227,55.748807,127068
37.704998,55.553656,101321
37.646389,55.779057,241955
37.532392,55.514022,118605
37.555821,55.543511,181194
37.291928,55.470893,127083
37.580816,55.759046,591471
37.538514,55.538088,145661
37.531621,55.5469,172341
37.593079,55.747253,534591
37.542318,55.423121,85527
37.915174,55.665121,101406
37.762208,55.589846,128063
37.670792,55.730657,232613
37.953682,55.838695,105236
37.237278,56.03584,115152
37.896328,55.699495,104921
37.946132,55.797812,112889
37.125281,55.865188,104358
37.476422,55.89293,898030
37.474193,55.89109,119298
37.474788,55.887969,133333
37.309922,55.82875,113903
37.122786,55.862859,104938
37.172057,55.972939,136170
37.197827,55.843633,100837
37.678012,55.725406,244025
37.593211,55.583064,194346
37.529175,55.322212,78358
37.240504,55.834945,139184
37.87741,55.754616,150355
37.246377,55.769971,91916
37.393358,55.688286,168533
36.921676,55.499269,108282
37.96521,55.692874,98071
37.492599,55.569664,150404
